threshold_set	independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	h001_spearman	h001_top_overlap	h001_rmae	vector_relative_l1_median	direction_cosine_median	neighborhood_error_median	neighborhood_error_q90	biological_pairs	gate_pass	sensitivity_gate_pass
stringent	ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.9999989031106236	1.0	0.0002132578467665	0.0008609540639821	0.9999995816145574	0.0004531963082449	0.0010577411038709	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	balanced_ot	0.25		R	I_SPATIAL	0.9998730097213376	0.99	0.0042576646336181	0.0062200142383215	0.9999925815866764	0.0116786448725793	0.0147537065307463	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		N	I_EXPR	0.9999449261977452	0.99	0.0036229469491996	0.0064147732881983	0.999986497320698	0.0092872370207213	0.0125497818623549	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		N	I_SPATIAL	0.9999448586421597	0.9933333333333332	0.0036621248042373	0.0064817781198831	0.9999863776986436	0.0096399431734965	0.013034320226787	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		R	I_EXPR	0.9999954435535304	0.9966666666666666	0.0007430432284947	0.0019581362710206	0.9999980802379906	0.0018397224494052	0.0030334994317878	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	row_softmax	0.25		R	I_SPATIAL	0.9999679928746636	0.99	0.0041412259698862	0.0060374306269185	0.9999928697917486	0.0111739559015821	0.0134382454691903	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	N	I_EXPR	0.9999093155152514	0.99	0.0034623344448349	0.0052522080552562	0.9999931789840124	0.0091042362998339	0.0125223390563081	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	N	I_SPATIAL	0.9999067235140996	0.99	0.0035005750175821	0.0053103857754359	0.999993080281432	0.0095031129084844	0.0130084085654761	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.9999987573327812	1.0	0.0007362463047657	0.0010200057009087	0.9999995937654952	0.0017024035462634	0.0028360666027317	1	True	True
stringent	ST_E15_5_S1_S2	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.99988556972692	0.99	0.0044679955167057	0.0064167903937502	0.9999920303751378	0.0122090770946432	0.0152392581262189	1	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.999979955546647	0.9933333333333332	0.0037504757323515	0.0057314095352443	0.9999912107307364	0.0099657114999722	0.0127154760533612	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.9999808675470524	0.9966666666666666	0.0037833043201974	0.0057938228789108	0.9999910797331292	0.0101872637766961	0.0129972715236028	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.999998728888324	1.0	0.0002996648039681	0.0009325375125916	0.999999361108777	0.0005730339574893	0.0012864610950802	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		R	I_SPATIAL	0.9999772693232308	0.9933333333333332	0.0039790924572739	0.0057254738071473	0.99999300821975	0.0105317989336685	0.0128893449219097	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		N	I_EXPR	0.9999771982120882	0.9966666666666666	0.0032163586519554	0.0063554613801676	0.9999853110306932	0.0082926096847607	0.0116649536390392	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		N	I_SPATIAL	0.9999767413229962	1.0	0.0032515413204975	0.006409836940983	0.9999851801012286	0.0085644735549293	0.0121504275926646	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		R	I_EXPR	0.9999935146637844	0.9966666666666666	0.0010277734386626	0.0022753271041392	0.9999973511473588	0.0026625610060724	0.0039179226473655	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		R	I_SPATIAL	0.9999803626579392	1.0	0.003939754485686	0.0057806991082771	0.9999930892382964	0.0105621266780369	0.0127896084764021	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	N	I_EXPR	0.999979720879876	0.9966666666666666	0.0030282723557446	0.004947640079319	0.9999931181174682	0.0079316129795333	0.0108641498008203	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	N	I_SPATIAL	0.9999789937684418	0.9966666666666666	0.0030608693574675	0.0049945574177022	0.9999930246993772	0.0082459805137198	0.0112526835285103	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_EXPR	0.999998979555102	1.0	0.000882831297871	0.0011284712770617	0.9999993601505732	0.0018884501385363	0.003171280958636	5	True	True
stringent	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	R	I_SPATIAL	0.999980215102318	1.0	0.0041984322836679	0.0059143740736804	0.9999924602780608	0.0111382116758659	0.013470106203356	5	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998590328262368	0.9833333333333334	0.0041667876186462	0.0062810217689929	0.9999912869834656	0.0110891612218593	0.0144482002185549	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.999852124378722	0.9866666666666666	0.0042079792201529	0.0063502060957437	0.999991154330062	0.011456860643685	0.014997829615281	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999996124442724	1.0	6.924847253000526e-05	0.0004971079873981	0.9999998336204752	0.0001212848698364	0.0003915953563832	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998124834722149	0.99	0.0042531751727938	0.0063378982500305	0.9999919934685624	0.0116077392028684	0.0150284812459523	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999804515468674	0.9933333333333332	0.0035944682128046	0.0060330757643524	0.999989899486632	0.0094222286768453	0.0118259444406761	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999796853243046	0.9966666666666666	0.0036251149816926	0.0060952650816297	0.9999897587273912	0.0096357686340065	0.0121022289775685	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999991502218446	0.9966666666666666	0.00034065423078	0.0012229519673582	0.9999991650440616	0.0007036570443103	0.0015937846981128	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999825831033704	0.9933333333333332	0.0039885937447465	0.0059532609131442	0.9999925570793816	0.0107156133425764	0.012695215145293	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998958986203994	0.9966666666666666	0.0035093383242867	0.0053184451681462	0.9999932196053736	0.0093938533722517	0.0122799326668464	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.999902289734351	0.99	0.0035463258768921	0.00538083192323	0.9999931152019376	0.0097541069476744	0.0127835574939042	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999997102220934	1.0	0.0006503985858849	0.0007370480653315	0.9999998978808736	0.0016185233762211	0.0020101043876976	1	True	True
stringent	spatialDLPFC::Br2720	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.999837239038773	0.9966666666666666	0.0044734356782388	0.0065187791734691	0.9999913070478068	0.0120601314735291	0.0154528607358249	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.999876250611667	0.9866666666666666	0.0042046427930552	0.0060807413326738	0.9999907211108672	0.0108616199428742	0.0151793808543293	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998720301653468	0.99	0.0042459472954751	0.0061437006144538	0.999990586897896	0.0111219655635544	0.0156551763119856	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.999998942221752	1.0	0.0002420299225948	0.0007797245340234	0.9999995726647912	0.0004160846614306	0.0011256458051236	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998443999308446	0.9833333333333334	0.0042796676546852	0.0061533643204096	0.9999919756347784	0.0114689557578402	0.0152646233594758	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999854346601932	1.0	0.0024290278189859	0.0065065339309221	0.99998401655776	0.0066020673567342	0.0097396774949454	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999857084380928	0.9966666666666666	0.0024496563694897	0.0065520329286555	0.999983888967666	0.0067577551597155	0.0100596049301627	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999974986655552	1.0	0.0019138840262531	0.0027186802793344	0.999996736429362	0.004255739462038	0.0070561818949301	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.999988767995008	0.9966666666666666	0.0037293616447909	0.0057666744992848	0.9999926249101874	0.0100669838258075	0.0119784099641084	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.999961720871876	0.9933333333333332	0.0032946558278629	0.0051293321130507	0.9999927355025782	0.0086573175895684	0.0116931847269966	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999624693166532	1.0	0.0033279210779693	0.0051824806349239	0.9999926325701752	0.0089860772466828	0.0121533531198742	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773592	1.0	0.0010051145538474	0.0011910406080143	0.999999638417418	0.0022896898216198	0.0034039092613368	1	True	True
stringent	spatialDLPFC::Br2743	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.999894591953152	0.99	0.0044769375091098	0.0063609521509585	0.9999915032741776	0.0120141957223555	0.0154716655170842	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998751875000834	0.99	0.0040947095890555	0.0061356391325465	0.9999913529821192	0.0108789845879702	0.0145091250202162	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998704443868642	0.99	0.0041379124009095	0.0062064568201428	0.999991225299382	0.0112673621290146	0.0150875244900329	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999988942217308	1.0	0.0001521357440657	0.000654486841727	0.9999996887714496	0.000267220204685	0.0007897911288791	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998432070414256	0.9966666666666666	0.0042462392898544	0.0062239581953192	0.9999923720340812	0.0116304090775793	0.0151142951823893	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999736373216166	1.0	0.003025466109197	0.006471338235156	0.9999841781004024	0.0079478696259056	0.0113825663603787	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999740337662372	0.9966666666666666	0.0030579134433638	0.0065270824499593	0.9999840223544132	0.0082462847695561	0.0119036644237559	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999970897764844	0.9966666666666666	0.0012820585160702	0.0024360565876135	0.999997301457133	0.0030755954656728	0.0044715458848882	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999650630955836	0.9966666666666666	0.0039633078294026	0.0058501779271935	0.999992510722646	0.0104847238011037	0.0136626699703994	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9998983910659516	0.9966666666666666	0.0033536717848337	0.0051286054301141	0.999993360836282	0.008867969859248	0.012536830198105	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9998879626168724	0.9933333333333332	0.0033903332876684	0.005185493479954	0.999993262284672	0.0092015758877881	0.0130815403983771	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999992711107872	1.0	0.0009010659541219	0.0010130152056382	0.9999996743872756	0.0019049462630871	0.0030235545400046	1	True	True
stringent	spatialDLPFC::Br3942	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998682257192116	0.9833333333333334	0.0044655767011175	0.0064462773314205	0.999991783601316	0.0121512044195537	0.0155517984513448	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998929101746268	1.0	0.0040506118744475	0.0061435326952793	0.999990581207872	0.0106839652549941	0.0143781743526477	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998947039532018	0.9966666666666666	0.0040900256426685	0.0062145961773702	0.9999904470308344	0.0109195903106261	0.0148069257766582	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999992711107872	1.0	0.0001783028073746	0.0007679715539043	0.9999995379128238	0.0002594935257959	0.000828857717973	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.99987337949928	0.9966666666666666	0.0042562589151093	0.0061315052562679	0.99999202863728	0.0114659521416722	0.0150852427181641	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999722595432264	0.9966666666666666	0.0025709212725767	0.0068923630536481	0.9999825645122716	0.0068075232332634	0.010887687073051	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999707253203224	0.9966666666666666	0.0025914093611195	0.0069388990141565	0.9999824821042844	0.0069484706536053	0.0113340959237931	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999978417768186	1.0	0.0023768530633734	0.0033671914458852	0.9999957087892916	0.0057488943386847	0.0086437375696379	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999822915476853	0.9966666666666666	0.0038296466166433	0.00577043074999	0.9999926778685556	0.0100903449899253	0.0127761199473468	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999506897558622	1.0	0.0030339117905072	0.005078671971305	0.9999925948160572	0.0078476673444837	0.0117970462689042	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999493670886076	0.9966666666666666	0.0030656696548762	0.005127856703425	0.9999924945274816	0.0081184535791088	0.0122398720772505	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.9999990577773592	0.9966666666666666	0.0011717649560087	0.001285965002385	0.9999995599183702	0.0024321120123683	0.0042229479948098	1	True	True
stringent	spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9999036621794056	0.99	0.0044503834311719	0.0063081206170143	0.999991419502189	0.0118790883593301	0.0154495647973044	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9998807092803154	0.9866666666666668	0.0041266110731307	0.006143577918444	0.9999911587504208	0.010965024210034	0.0143593343675176	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9998836906149736	0.9966666666666666	0.0041670198269682	0.0062081676244583	0.9999910218365174	0.0112739795422725	0.0147694496106699	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.999999473777544	1.0	0.0001077862688142	0.0006154776536291	0.9999997198252636	0.0001796902674419	0.0005318882820374	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998689510528672	0.9833333333333334	0.0042659909700301	0.0061717762732613	0.9999920209435882	0.0115712855985033	0.0149983573044305	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999583857592826	0.9966666666666666	0.0030249633763856	0.006646631519354	0.9999829690251896	0.0080163007384757	0.0105630679916665	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.999960293315686	0.9966666666666666	0.0030555972280868	0.0066979191137911	0.999982875327931	0.0083454910532372	0.0109496415055021	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_EXPR	0.9999987199994312	1.0	0.0013506372991385	0.0025307310596663	0.9999970267881066	0.0035124838987004	0.0044048727849581	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		R	I_SPATIAL	0.9999721226542768	1.0	0.0039553337927692	0.0059202582947602	0.9999926366330598	0.0106524991580888	0.0128046697311865	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_EXPR	0.9999218239652552	0.9933333333333332	0.0034010489241666	0.005233149170687	0.9999930808703278	0.0092574446581553	0.012091662348831	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	N	I_SPATIAL	0.9999196088531596	0.9933333333333332	0.0034366213766626	0.0052908984439565	0.999992974480328	0.0095589191183056	0.0125563496368617	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_EXPR	0.999999141332952	1.0	0.0008423007212975	0.0009753254579365	0.999999760519469	0.0018853786671282	0.0028452720758312	1	True	True
stringent	spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	R	I_SPATIAL	0.9998824746144332	0.9933333333333332	0.0044814485979541	0.0064024809634564	0.9999914790475432	0.0121838645583431	0.0153536033679691	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_EXPR	0.9999107306269914	0.9933333333333332	0.0039789354369711	0.006064293423326	0.9999912593044498	0.0108441359877598	0.0136448851757367	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		N	I_SPATIAL	0.9999039004017336	0.9966666666666666	0.0040196054963609	0.0061339422507016	0.9999911320730696	0.0112431851622092	0.0141564895904605	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_EXPR	0.9999982737770108	1.0	0.0005154479468497	0.0009897852918896	0.9999994763581426	0.0009949934437687	0.0024552549035462	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	balanced_ot	0.25		R	I_SPATIAL	0.9998024959122206	0.9933333333333332	0.0042422069023873	0.0062245602973793	0.9999924899917834	0.0116107200888575	0.0151739589117815	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_EXPR	0.9999855751047002	0.9933333333333334	0.0030031900268738	0.0063680888895591	0.999984711914043	0.0077732560088658	0.0107630716332735	1	True	True
stringent	spatialDLPFC::Br6471	primary_expansion	row_softmax	0.25		N	I_SPATIAL	0.9999841653262956	0.9933333333333334	0.0030315739319119	0.0064192024500455	0.9999845749644192	0.008069302307378	0.0111029293846948	1	True	True
